id,name,state_code,latitude,longitude
133835,Sehore,Madhya Pradesh,23.2,77.08333
133836,Selu,Maharashtra,19.45512,76.44073
133837,Senapati,Manipur,25.26705,94.02237
133838,Sendhwa,Madhya Pradesh,21.68562,75.09622
133839,Seohara,Uttar Pradesh,29.20904,78.58837
133840,Seondha,Madhya Pradesh,26.15422,78.7812
133841,Seoni,Himachal Pradesh,31.24188,77.12362
133842,Seoni,Madhya Pradesh,22.08503,79.55037
133843,Seoni Malwa,Madhya Pradesh,22.45046,77.4665
133845,Seorinarayan,Chhattisgarh,21.72055,82.59344
133846,Seram,Karnataka,17.17859,77.28998
133847,Serchhip,Mizoram,23.28172,92.90039
133849,Serilingampalle,Telangana,17.49313,78.30196
133850,Serula,Goa,15.54774,73.84329
133851,Seven Pagodas,Tamil Nadu,12.62091,80.19331
133852,Shahbazpur,Bihar,26.30511,87.28865
133853,Shahdol,Madhya Pradesh,23.5,81.5
133854,Shahid Bhagat Singh Nagar,Punjab,31.13183,76.13328
133855,Shamsabad,Uttar Pradesh,27.01718,78.12358
133856,Shankargarh,Uttar Pradesh,25.182,81.61769
133857,Shegaon,Maharashtra,20.7932,76.69921
133858,Sheikhpura,Bihar,25.13073,85.78176
133859,Sheoganj,Rajasthan,25.13915,73.06784
133860,Sheohar,Bihar,26.5,85.3
133861,Sheopur,Madhya Pradesh,25.8,77.0
133862,Shergarh,Uttar Pradesh,28.65128,79.36815
133863,Sherghati,Bihar,24.5595,84.79162
133864,Sherkot,Uttar Pradesh,29.32704,78.57429
133865,Shertallai,Kerala,9.68581,76.33996
133866,Shiggaon,Karnataka,14.99053,75.22499
133867,Shikohabad,Uttar Pradesh,27.108,78.58661
133868,Shikarpur,Karnataka,14.2698,75.35643
133869,Shikarpur,Uttar Pradesh,28.28072,78.01411
133870,Shillong,Meghalaya,25.56892,91.88313
133871,Shimla,Himachal Pradesh,31.16667,77.58333
133872,Shimoga,Karnataka,14.05,75.16
133873,Shiraguppi,Maharashtra,16.61875,74.70907
133874,Shirdi,Maharashtra,19.76616,74.47738
133875,Shirgaon,Maharashtra,19.69589,72.71527
133876,Shirhatti,Karnataka,15.23352,75.57996
133877,Shirpur,Maharashtra,21.34821,74.88035
133878,Shirwal,Maharashtra,18.15059,73.97788
133879,Shivaji Nagar,Maharashtra,18.53017,73.85263
133880,Shivpuri,Madhya Pradesh,25.42378,77.66223
133882,Shivrajpur,Gujarat,22.42319,73.60865
133883,Sholinghur,Tamil Nadu,13.1181,79.42025
133884,Shorapur,Karnataka,16.521,76.75738
133885,Shrawasti,Uttar Pradesh,27.50746,82.0047
133886,Shrigonda,Maharashtra,18.61527,74.69895
133887,Shrirangapattana,Karnataka,12.42264,76.68439
133888,Shujalpur,Madhya Pradesh,23.40673,76.7098
133889,Shupiyan,Jammu and Kashmir,33.73067,74.81869
133891,Shadipur Julana,Haryana,29.12368,76.40516
133892,Shahganj,Uttar Pradesh,26.04965,82.68423
133893,Shahgarh,Madhya Pradesh,24.31365,79.11806
133894,Shahi,Uttar Pradesh,28.55023,79.31761
133895,Shahjahanpur,Uttar Pradesh,28.0,79.83333
133897,Shahkot,Punjab,31.08173,75.33708
133898,Shahpur,Karnataka,16.69605,76.8422
133899,Shahpur,Madhya Pradesh,21.23742,76.22558
133900,Shahpur,Gujarat,22.15611,70.77068
133901,Shahpur,Uttar Pradesh,29.3501,77.5516
133902,Shahpur,Bihar,25.60293,84.40412
133903,Shahpura,Rajasthan,25.62094,74.92487
133904,Shahpura,Madhya Pradesh,23.13663,79.66402
133905,Shahabad,Uttar Pradesh,27.6431,79.9402
133906,Shahabad,Haryana,30.16776,76.87046
133907,Shahabad,Karnataka,17.1307,76.94361
133908,Shahada,Maharashtra,21.54538,74.47106
133909,Shahapur,Maharashtra,19.45231,73.32572
133910,Shajapur,Madhya Pradesh,23.5,76.25
133911,Sham Churasi,Punjab,31.50028,75.74917
133912,Shamgarh,Madhya Pradesh,24.18817,75.63903
133913,Shamli,Uttar Pradesh,29.4497,77.30959
133914,Shishgarh,Uttar Pradesh,28.72928,79.31469
133915,Sharanur,Kerala,10.76181,76.27078
133916,Sibsagar,Assam,26.98427,94.63784
133918,Siddharthnagar,Uttar Pradesh,27.25797,83.01465
133919,Siddipet,Telangana,18.10483,78.84858
133920,Siddapur,Karnataka,14.34322,74.894
133921,Sidhauli,Uttar Pradesh,27.28202,80.8345
133922,Sidhi,Madhya Pradesh,24.25,82.0
133923,Sidhpura,Uttar Pradesh,27.63312,78.86918
133924,Sidlaghatta,Karnataka,13.38896,77.86444
133925,Sihor,Gujarat,21.71134,71.96179
133926,Sihora,Madhya Pradesh,23.4871,80.10404
133927,Sijua,Jharkhand,23.77617,86.33028
133928,Sikandarpur,Uttar Pradesh,26.04327,84.05298
133929,Sikandarabad,Uttar Pradesh,28.45226,77.70004
133930,Sikandra,Uttar Pradesh,26.36722,79.6298
133931,Sikandra Rao,Uttar Pradesh,27.68859,78.37985
133932,Sikka,Gujarat,22.43218,69.84158
133933,Silao,Bihar,25.08358,85.42804
133934,Silapathar,Assam,27.59441,94.72402
133935,Silchar,Assam,24.82733,92.79787
133936,Sillod,Maharashtra,20.30303,75.65284
133937,Silvassa,,20.27386,72.99673
133938,Simaria,Madhya Pradesh,24.79497,81.152
133939,Simdega,Jharkhand,22.61523,84.50208
133940,Simga,Chhattisgarh,21.6281,81.70376
133941,Sindgi,Karnataka,16.91883,76.23368
133942,Sindhnur,Karnataka,15.76983,76.75581
133943,Sindhudurg,Maharashtra,16.17,73.7
133944,Sindi,Maharashtra,20.80509,78.88752
133945,Singapperumalkovil,Tamil Nadu,12.75947,80.0075
133946,Singarayakonda,Andhra Pradesh,15.23046,80.02794
133947,Singoli,Madhya Pradesh,24.96667,75.3
133948,Singrauli,Madhya Pradesh,24.19973,82.67535
133949,Singtam,Sikkim,27.23467,88.50168
133950,Singanallur,Tamil Nadu,10.99898,77.03238
133951,Singapur,Telangana,17.46982,78.12574
133952,Sini,Jharkhand,22.79325,85.94543
133953,Sinnar,Maharashtra,19.84505,73.99866
133954,Sinor,Gujarat,21.91117,73.33974
133955,Sirhind-Fategarh,Punjab,30.64321,76.38421
133956,Sirmaur,Madhya Pradesh,24.83648,81.36448
133957,Sirmaur,Himachal Pradesh,30.75,77.5
133958,Sirohi,Rajasthan,24.83333,72.75
133959,Sironj,Madhya Pradesh,24.10313,77.69055
133960,Sirpur,Telangana,19.47953,79.57558
133961,Sirsa,Haryana,29.53489,75.02898
133962,Sirsi,Karnataka,14.62072,74.83554
133963,Sirsi,Uttar Pradesh,28.63916,78.64303
133964,Sirsilla,Telangana,18.38865,78.81048
133965,Sirsa,Uttar Pradesh,25.2634,82.0919
133966,Sirsaganj,Uttar Pradesh,27.05715,78.68661
133967,Siruguppa,Karnataka,15.63,76.89217
133968,Sirumugai,Tamil Nadu,11.32137,77.00521
133969,Sirathu,Uttar Pradesh,25.64292,81.31855
133970,Sirur,Maharashtra,18.8276,74.37475
133971,Sisauli,Uttar Pradesh,29.41386,77.4689
133972,Siswa Bazar,Uttar Pradesh,27.14652,83.75803
133973,Sitarganj,,28.9293,79.70436
133974,Sivaganga,Tamil Nadu,9.92762,78.53763
133975,Sivagiri,Tamil Nadu,9.34461,77.42911
133976,Sivakasi,Tamil Nadu,9.44999,77.79797
133977,Siwan,Bihar,26.22096,84.35609
133978,Siwana,Rajasthan,25.65154,72.42243
133979,Soalkuchi,Assam,26.16806,91.57111
133980,Sohna,Haryana,28.24737,77.06544
133981,Sohagi,Madhya Pradesh,24.98181,81.69558
133982,Sohagpur,Madhya Pradesh,22.70055,78.19522
133983,Sojat,Rajasthan,25.92493,73.66633
133984,Sojitra,Gujarat,22.53884,72.71984
133985,Solan,Himachal Pradesh,31.08333,76.83333
133986,Solapur,Maharashtra,17.75,75.5
133987,Solim,Goa,15.61521,73.7674
133989,Someshwar,Karnataka,13.49112,75.06646
133990,Sompeta,Andhra Pradesh,18.94419,84.58449
133991,Somvarpet,Karnataka,12.59698,75.84957
133992,Sonbhadra,Uttar Pradesh,24.40212,83.05352
133993,Sonegaon,Maharashtra,20.62915,78.69207
133994,Sonepur,Odisha,20.83333,83.91667
133995,Songadh,Gujarat,21.16966,73.56357
133996,Sonitpur,Assam,26.76748,92.96425
133997,Sonamura,Tripura,23.47547,91.2659
133998,Sonari,Assam,27.02462,95.01629
133999,Sonipat,Haryana,29.0,76.91667
134000,Sopur,Jammu and Kashmir,34.28671,74.47228
134001,Sorab,Karnataka,14.38144,75.09183
134002,Sorada,Odisha,19.76082,84.42997
134003,Sorbhog,Assam,26.48612,90.8859
134004,Soro,Odisha,21.27851,86.68833
134005,Soron,Uttar Pradesh,27.89055,78.74621
134006,South Andaman,Andaman and Nicobar Islands,10.75776,92.52136
134007,South Delhi,Delhi,28.53009,77.25174
134008,South District,Sikkim,27.33333,88.41667
134009,South Garo Hills,Meghalaya,25.30162,90.5853
134010,South Goa,Goa,15.20425,74.16733
134011,South Tripura,Tripura,23.1671,91.60953
134012,South West Delhi,Delhi,28.5806,77.0672
134013,South West Garo Hills,Meghalaya,25.47245,89.93399
134014,South West Khasi Hills,Meghalaya,25.32155,91.29462
134015,Soygaon,Maharashtra,20.59606,75.61765
134016,Soyibug,Jammu and Kashmir,34.07677,74.7057
134017,Sri Dungargarh,Rajasthan,28.09617,74.00868
134018,Sri Madhopur,Rajasthan,27.46599,75.59736
134019,Srikakulam,Andhra Pradesh,18.2989,83.89751
134020,Srinagar,Jammu and Kashmir,34.08565,74.80555
134021,Sringeri,Karnataka,13.41698,75.25271
134022,Srivaikuntam,Tamil Nadu,8.62931,77.91281
134023,Srivilliputhur,Tamil Nadu,9.51272,77.63369
134024,Sravana Belgola,Karnataka,12.85737,76.48886
134026,Srimushnam,Tamil Nadu,11.40118,79.40384
134027,Srinagar,,30.22243,78.78341
134029,Srinivaspur,Karnataka,13.33914,78.21175
134030,Sriperumbudur,Tamil Nadu,12.96763,79.94197
134031,Sriramnagar,Telangana,17.26652,78.25544
134032,Srisailain,Andhra Pradesh,16.07217,78.86816
134033,Srivardhan,Maharashtra,18.04592,73.01552
134034,Subarnapur,Odisha,20.93154,83.82486
134035,Suchindram,Tamil Nadu,8.15442,77.46704
134036,Suket,Rajasthan,24.64609,76.0417
134037,Sultanpur Lodhi,Punjab,31.21468,75.19602
134038,Sultanpur,,29.75534,78.11034
134039,Sultanpur,Madhya Pradesh,23.13812,77.93404
134040,Sultanpur,Uttar Pradesh,26.25,82.0
134041,Sulur,Tamil Nadu,11.02427,77.12565
134042,Sulya,Karnataka,12.561,75.38741
134043,Sumbal,Jammu and Kashmir,34.23072,74.6472
134044,Sundargarh,Odisha,22.25,84.5
134045,Sundarnagar,Himachal Pradesh,31.53523,76.905
134046,Sunel,Rajasthan,24.37065,75.95708
134047,Suntikoppa,Karnataka,12.45594,75.8297
134048,Sunam,Punjab,30.12883,75.79943
134049,Supaul,Bihar,26.25,86.8
134050,Surendranagar,Gujarat,22.72706,71.64856
134051,Surguja,Chhattisgarh,22.89624,83.09631
134052,Surgana,Maharashtra,20.55956,73.63747
134053,Surianwan,Uttar Pradesh,25.46387,82.41922
134054,Suriapet,Telangana,17.14054,79.62045
134055,Susner,Madhya Pradesh,23.94667,76.08825
134056,Suar,Uttar Pradesh,29.02841,79.05654
134057,Swamimalai,Tamil Nadu,10.95747,79.32931
134058,Sadri,Rajasthan,25.18555,73.45288
134059,Sadat,Uttar Pradesh,25.67117,83.30269
134060,Sagar,Karnataka,14.16498,75.02901
134061,Sagar,Madhya Pradesh,23.75,78.75
134063,Saitlaw,Mizoram,23.97187,92.57454
134064,Salumbar,Rajasthan,24.13524,74.04442
134065,Salur,Andhra Pradesh,18.51716,83.20548
134066,Samalkot,Andhra Pradesh,17.05675,82.17639
134068,Sambhar,Rajasthan,26.90806,75.19137
134069,Sanand,Gujarat,22.99227,72.38177
134070,Sanchi,Madhya Pradesh,23.48646,77.7378
134071,Sanchor,Rajasthan,24.75361,71.7728
134072,Sandi,Uttar Pradesh,27.28867,79.9519
134074,Sangola,Maharashtra,17.43948,75.19379
134075,Sanwer,Madhya Pradesh,22.97415,75.8271
134076,Saran,Bihar,25.91667,84.75
134077,Sarangarh,Chhattisgarh,21.58614,83.0785
134078,Sarangpur,Madhya Pradesh,23.56651,76.47306
134079,Sarubera,Jharkhand,23.81813,85.99628
134080,Sasni,Uttar Pradesh,27.70287,78.08278
134082,Savantvadi,Maharashtra,15.90413,73.82191
134083,Savda,Maharashtra,21.15054,75.88938
134084,Sayalkudi,Tamil Nadu,9.16925,78.44702
134085,Sayla,Gujarat,22.54925,71.48324
134086,Sikar,Rajasthan,27.61206,75.13996
134087,Sira,Karnataka,13.74155,76.9043
134088,Sirkazhi,Tamil Nadu,11.23725,79.73585
134089,Sitamarhi,Bihar,26.66667,85.5
134090,Sitamau,Madhya Pradesh,24.01473,75.35324
134091,Sitapur,Uttar Pradesh,27.5,80.91667
134092,Sujangarh,Rajasthan,27.7,74.46667
134093,Suluru,Andhra Pradesh,13.7,80.01667
134094,Surajgarh,Rajasthan,28.31005,75.73271
134095,Surandai,Tamil Nadu,8.97574,77.41923
134096,Surat,Gujarat,21.17801,72.81189
134097,Suratgarh,Rajasthan,29.3215,73.89979
134098,Takhatgarh,Rajasthan,25.32235,73.00487
134099,Takhatpur,Chhattisgarh,22.12915,81.86959
134100,Talegaon Dabhade,Maharashtra,18.73502,73.67561
134101,Taleigao,Goa,15.46915,73.83285
134102,Talen,Madhya Pradesh,23.56949,76.72821
134103,Taliparamba,Kerala,12.04161,75.35927
134104,Taloda,Maharashtra,21.56128,74.21238
134105,Talwandi Bhai,Punjab,30.85584,74.92979
134106,Talwara,Punjab,31.9376,75.88657
134107,Talaja,Gujarat,21.3527,72.03524
134108,Tambaram,Tamil Nadu,12.9246,80.12707
134109,Tamenglong,Manipur,24.97548,93.51563
134110,Tanakpur,,29.074,80.11139
134111,Tanjore,Tamil Nadu,10.78523,79.13909
134112,Tankara,Gujarat,22.65622,70.74945
134113,Tanuku,Andhra Pradesh,16.75438,81.68143
134114,Tapi,Gujarat,21.12,73.4
134115,Tarabha,Odisha,20.73252,83.67443
134116,Tarikere,Karnataka,13.70954,75.81382
134118,Tarn Taran Sahib,Punjab,31.45191,74.92777
134119,Tarana,Madhya Pradesh,23.33383,76.04253
134120,Tawang,Arunachal Pradesh,27.57417,91.92437
134121,Teghra,Bihar,25.49043,85.94001
134122,Tehri,,30.39086,78.4803
134123,Tehri-Garhwal,,30.5,78.66667
134124,Tekanpur,Madhya Pradesh,25.99401,78.28322
134125,Tekkalakote,Karnataka,15.53444,76.87703
134126,Tekkali,Andhra Pradesh,18.6057,84.23546
134127,Tekari,Bihar,24.94253,84.84265
134128,Telhara,Maharashtra,21.02694,76.83889
134129,Thalassery,Kerala,11.74811,75.4929
134130,Tendukheda,Madhya Pradesh,23.3962,79.53947
134132,Teonthar,Madhya Pradesh,24.98207,81.64194
134133,Terdal,Karnataka,16.49379,75.04667
134134,Tezpur,Assam,26.63333,92.8
134135,Tezu,Arunachal Pradesh,27.91256,96.12882
134136,Thakurdwara,Uttar Pradesh,29.19203,78.86145
134137,Thandla,Madhya Pradesh,23.00959,74.57747
134138,Thane,Maharashtra,19.33333,73.25
134139,Thang,Jammu and Kashmir,34.9274,76.79336
134140,Thanjavur,Tamil Nadu,10.64,79.22
134141,Thanna Mandi,Jammu and Kashmir,33.54204,74.381
134142,Thanniyam,Kerala,10.41667,76.13333
134143,Tharangambadi,Tamil Nadu,11.02764,79.85425
134144,Tharad,Gujarat,24.39597,71.62577
134145,The Dangs,Gujarat,20.75,73.75
134146,Theni,Tamil Nadu,9.85,77.42
134147,Thenkasi,Tamil Nadu,8.96003,77.31525
134148,Thenzawl,Mizoram,23.31667,92.75
134149,Theog,Himachal Pradesh,31.12155,77.35838
134150,Thirukattupalli,Tamil Nadu,10.84431,78.95647
134151,Thiruthani,Tamil Nadu,13.17594,79.61637
134152,Thiruvaiyaru,Tamil Nadu,10.88405,79.10362
134153,Thiruvallur,Tamil Nadu,13.25,80.0
134154,Thiruvananthapuram,Kerala,8.60399,76.98574
134155,Thiruvarur,Tamil Nadu,10.77269,79.6368
134156,Thiruvidaimaruthur,Tamil Nadu,10.99857,79.45227
134158,Thoothukudi,Tamil Nadu,8.76735,78.13425
134159,Thoubal,Manipur,24.62205,94.01001
134161,Thrissur,Kerala,10.51667,76.21667
134163,Thakurganj,Bihar,26.42742,88.13112
134164,Than,Gujarat,22.57422,71.19942
134165,Thana Bhawan,Uttar Pradesh,29.58605,77.41811
134167,Thanesar,Haryana,29.97323,76.83214
134168,Thasra,Gujarat,22.79831,73.21174
134169,Tijara,Rajasthan,27.93411,76.85541
134170,Tikaitnagar,Uttar Pradesh,26.94612,81.56583
134171,Tilhar,Uttar Pradesh,27.96282,79.73827
134172,Tindivanam,Tamil Nadu,12.234,79.65551
134173,Tindwari,Uttar Pradesh,25.61739,80.52718
134174,Tinnanur,Tamil Nadu,13.11448,80.02713
134175,Tinsukia,Assam,27.6,95.6
134176,Tiptur,Karnataka,13.2563,76.47768
134177,Tirodi,Madhya Pradesh,21.68522,79.71906
134178,Tiruchchendur,Tamil Nadu,8.49725,78.11906
134179,Tiruchengode,Tamil Nadu,11.38016,77.89444
